DGUID,DAUID,PRUID,ERUID,leaf_tag,assignment
2021S051224580070,24580070,24,2435,mtl,meshmapper-partition:yul
2021S051224580071,24580071,24,2435,mtl,meshmapper-partition:yul
2021S051224580072,24580072,24,2435,mtl,meshmapper-partition:yul
2021S051224580073,24580073,24,2435,mtl,meshmapper-partition:yul
2021S051224580074,24580074,24,2435,mtl,meshmapper-partition:yul
2021S051224580075,24580075,24,2435,mtl,meshmapper-partition:yul
2021S051224580076,24580076,24,2435,mtl,meshmapper-partition:yul
2021S051224580077,24580077,24,2435,mtl,meshmapper-partition:yul
2021S051224580078,24580078,24,2435,mtl,meshmapper-partition:yul
2021S051224580079,24580079,24,2435,mtl,meshmapper-partition:yul
2021S051224580080,24580080,24,2435,mtl,meshmapper-partition:yul
2021S051224580081,24580081,24,2435,mtl,meshmapper-partition:yul
2021S051224580082,24580082,24,2435,mtl,meshmapper-partition:yul
2021S051224580083,24580083,24,2435,mtl,meshmapper-partition:yul
2021S051224580084,24580084,24,2435,mtl,meshmapper-partition:yul
2021S051224580085,24580085,24,2435,mtl,meshmapper-partition:yul
2021S051224580087,24580087,24,2435,mtl,meshmapper-partition:yul
2021S051224580088,24580088,24,2435,mtl,meshmapper-partition:yul
2021S051224580089,24580089,24,2435,mtl,meshmapper-partition:yul
2021S051224580090,24580090,24,2435,mtl,meshmapper-partition:yul
2021S051224580091,24580091,24,2435,mtl,meshmapper-partition:yul
2021S051224580092,24580092,24,2435,mtl,meshmapper-partition:yul
2021S051224580093,24580093,24,2435,mtl,meshmapper-partition:yul
2021S051224580094,24580094,24,2435,mtl,meshmapper-partition:yul
2021S051224580095,24580095,24,2435,mtl,meshmapper-partition:yul
2021S051224580096,24580096,24,2435,mtl,meshmapper-partition:yul
2021S051224580097,24580097,24,2435,mtl,meshmapper-partition:yul
2021S051224580098,24580098,24,2435,mtl,meshmapper-partition:yul
2021S051224580099,24580099,24,2435,mtl,meshmapper-partition:yul
2021S051224580100,24580100,24,2435,mtl,meshmapper-partition:yul
2021S051224580101,24580101,24,2435,mtl,meshmapper-partition:yul
2021S051224580102,24580102,24,2435,mtl,meshmapper-partition:yul
2021S051224580103,24580103,24,2435,mtl,meshmapper-partition:yul
2021S051224580104,24580104,24,2435,mtl,meshmapper-partition:yul
2021S051224580105,24580105,24,2435,mtl,meshmapper-partition:yul
2021S051224580106,24580106,24,2435,mtl,meshmapper-partition:yul
2021S051224580107,24580107,24,2435,mtl,meshmapper-partition:yul
2021S051224580108,24580108,24,2435,mtl,meshmapper-partition:yul
2021S051224580109,24580109,24,2435,mtl,meshmapper-partition:yul
2021S051224580110,24580110,24,2435,mtl,meshmapper-partition:yul
2021S051224580112,24580112,24,2435,mtl,meshmapper-partition:yul
2021S051224580113,24580113,24,2435,mtl,meshmapper-partition:yul
2021S051224580114,24580114,24,2435,mtl,meshmapper-partition:yul
2021S051224580115,24580115,24,2435,mtl,meshmapper-partition:yul
2021S051224580116,24580116,24,2435,mtl,meshmapper-partition:yul
2021S051224580117,24580117,24,2435,mtl,meshmapper-partition:yul
2021S051224580118,24580118,24,2435,mtl,meshmapper-partition:yul
2021S051224580119,24580119,24,2435,mtl,meshmapper-partition:yul
2021S051224580120,24580120,24,2435,mtl,meshmapper-partition:yul
2021S051224580121,24580121,24,2435,mtl,meshmapper-partition:yul
2021S051224580122,24580122,24,2435,mtl,meshmapper-partition:yul
2021S051224580123,24580123,24,2435,mtl,meshmapper-partition:yul
2021S051224580124,24580124,24,2435,mtl,meshmapper-partition:yul
2021S051224580125,24580125,24,2435,mtl,meshmapper-partition:yul
2021S051224580126,24580126,24,2435,mtl,meshmapper-partition:yul
2021S051224580127,24580127,24,2435,mtl,meshmapper-partition:yul
2021S051224580128,24580128,24,2435,mtl,meshmapper-partition:yul
2021S051224580132,24580132,24,2435,mtl,meshmapper-partition:yul
2021S051224580134,24580134,24,2435,mtl,meshmapper-partition:yul
2021S051224580135,24580135,24,2435,mtl,meshmapper-partition:yul
2021S051224580136,24580136,24,2435,mtl,meshmapper-partition:yul
2021S051224580137,24580137,24,2435,mtl,meshmapper-partition:yul
2021S051224580138,24580138,24,2435,mtl,meshmapper-partition:yul
2021S051224580139,24580139,24,2435,mtl,meshmapper-partition:yul
2021S051224580140,24580140,24,2435,mtl,meshmapper-partition:yul
2021S051224580141,24580141,24,2435,mtl,meshmapper-partition:yul
2021S051224580142,24580142,24,2435,mtl,meshmapper-partition:yul
2021S051224580143,24580143,24,2435,mtl,meshmapper-partition:yul
2021S051224580144,24580144,24,2435,mtl,meshmapper-partition:yul
2021S051224580145,24580145,24,2435,mtl,meshmapper-partition:yul
2021S051224580146,24580146,24,2435,mtl,meshmapper-partition:yul
2021S051224580147,24580147,24,2435,mtl,meshmapper-partition:yul
2021S051224580148,24580148,24,2435,mtl,meshmapper-partition:yul
2021S051224580149,24580149,24,2435,mtl,meshmapper-partition:yul
2021S051224580150,24580150,24,2435,mtl,meshmapper-partition:yul
2021S051224580151,24580151,24,2435,mtl,meshmapper-partition:yul
2021S051224580152,24580152,24,2435,mtl,meshmapper-partition:yul
2021S051224580153,24580153,24,2435,mtl,meshmapper-partition:yul
2021S051224580154,24580154,24,2435,mtl,meshmapper-partition:yul
2021S051224580155,24580155,24,2435,mtl,meshmapper-partition:yul
2021S051224580156,24580156,24,2435,mtl,meshmapper-partition:yul
2021S051224580157,24580157,24,2435,mtl,meshmapper-partition:yul
2021S051224580158,24580158,24,2435,mtl,meshmapper-partition:yul
2021S051224580159,24580159,24,2435,mtl,meshmapper-partition:yul
2021S051224580160,24580160,24,2435,mtl,meshmapper-partition:yul
2021S051224580162,24580162,24,2435,mtl,meshmapper-partition:yul
2021S051224580163,24580163,24,2435,mtl,meshmapper-partition:yul
2021S051224580164,24580164,24,2435,mtl,meshmapper-partition:yul
2021S051224580165,24580165,24,2435,mtl,meshmapper-partition:yul
2021S051224580166,24580166,24,2435,mtl,meshmapper-partition:yul
2021S051224580167,24580167,24,2435,mtl,meshmapper-partition:yul
2021S051224580168,24580168,24,2435,mtl,meshmapper-partition:yul
2021S051224580169,24580169,24,2435,mtl,meshmapper-partition:yul
2021S051224580170,24580170,24,2435,mtl,meshmapper-partition:yul
2021S051224580171,24580171,24,2435,mtl,meshmapper-partition:yul
2021S051224580172,24580172,24,2435,mtl,meshmapper-partition:yul
2021S051224580173,24580173,24,2435,mtl,meshmapper-partition:yul
2021S051224580174,24580174,24,2435,mtl,meshmapper-partition:yul
2021S051224580175,24580175,24,2435,mtl,meshmapper-partition:yul
2021S051224580176,24580176,24,2435,mtl,meshmapper-partition:yul
2021S051224580177,24580177,24,2435,mtl,meshmapper-partition:yul
2021S051224580178,24580178,24,2435,mtl,meshmapper-partition:yul
2021S051224580179,24580179,24,2435,mtl,meshmapper-partition:yul
2021S051224580180,24580180,24,2435,mtl,meshmapper-partition:yul
2021S051224580181,24580181,24,2435,mtl,meshmapper-partition:yul
2021S051224580182,24580182,24,2435,mtl,meshmapper-partition:yul
2021S051224580183,24580183,24,2435,mtl,meshmapper-partition:yul
2021S051224580184,24580184,24,2435,mtl,meshmapper-partition:yul
2021S051224580185,24580185,24,2435,mtl,meshmapper-partition:yul
2021S051224580186,24580186,24,2435,mtl,meshmapper-partition:yul
2021S051224580187,24580187,24,2435,mtl,meshmapper-partition:yul
2021S051224580188,24580188,24,2435,mtl,meshmapper-partition:yul
2021S051224580189,24580189,24,2435,mtl,meshmapper-partition:yul
2021S051224580190,24580190,24,2435,mtl,meshmapper-partition:yul
2021S051224580191,24580191,24,2435,mtl,meshmapper-partition:yul
2021S051224580192,24580192,24,2435,mtl,meshmapper-partition:yul
2021S051224580193,24580193,24,2435,mtl,meshmapper-partition:yul
2021S051224580194,24580194,24,2435,mtl,meshmapper-partition:yul
2021S051224580195,24580195,24,2435,mtl,meshmapper-partition:yul
2021S051224580196,24580196,24,2435,mtl,meshmapper-partition:yul
2021S051224580197,24580197,24,2435,mtl,meshmapper-partition:yul
2021S051224580198,24580198,24,2435,mtl,meshmapper-partition:yul
2021S051224580199,24580199,24,2435,mtl,meshmapper-partition:yul
2021S051224580200,24580200,24,2435,mtl,meshmapper-partition:yul
2021S051224580201,24580201,24,2435,mtl,meshmapper-partition:yul
2021S051224580202,24580202,24,2435,mtl,meshmapper-partition:yul
2021S051224580203,24580203,24,2435,mtl,meshmapper-partition:yul
2021S051224580204,24580204,24,2435,mtl,meshmapper-partition:yul
2021S051224580205,24580205,24,2435,mtl,meshmapper-partition:yul
2021S051224580206,24580206,24,2435,mtl,meshmapper-partition:yul
2021S051224580207,24580207,24,2435,mtl,meshmapper-partition:yul
2021S051224580208,24580208,24,2435,mtl,meshmapper-partition:yul
2021S051224580209,24580209,24,2435,mtl,meshmapper-partition:yul
2021S051224580210,24580210,24,2435,mtl,meshmapper-partition:yul
2021S051224580211,24580211,24,2435,mtl,meshmapper-partition:yul
2021S051224580212,24580212,24,2435,mtl,meshmapper-partition:yul
2021S051224580213,24580213,24,2435,mtl,meshmapper-partition:yul
2021S051224580214,24580214,24,2435,mtl,meshmapper-partition:yul
2021S051224580215,24580215,24,2435,mtl,meshmapper-partition:yul
2021S051224580216,24580216,24,2435,mtl,meshmapper-partition:yul
2021S051224580217,24580217,24,2435,mtl,meshmapper-partition:yul
2021S051224580218,24580218,24,2435,mtl,meshmapper-partition:yul
2021S051224580219,24580219,24,2435,mtl,meshmapper-partition:yul
2021S051224580220,24580220,24,2435,mtl,meshmapper-partition:yul
2021S051224580221,24580221,24,2435,mtl,meshmapper-partition:yul
2021S051224580222,24580222,24,2435,mtl,meshmapper-partition:yul
2021S051224580223,24580223,24,2435,mtl,meshmapper-partition:yul
2021S051224580224,24580224,24,2435,mtl,meshmapper-partition:yul
2021S051224580225,24580225,24,2435,mtl,meshmapper-partition:yul
2021S051224580226,24580226,24,2435,mtl,meshmapper-partition:yul
2021S051224580229,24580229,24,2435,mtl,meshmapper-partition:yul
2021S051224580232,24580232,24,2435,mtl,meshmapper-partition:yul
2021S051224580234,24580234,24,2435,mtl,meshmapper-partition:yul
2021S051224580235,24580235,24,2435,mtl,meshmapper-partition:yul
2021S051224580237,24580237,24,2435,mtl,meshmapper-partition:yul
2021S051224580238,24580238,24,2435,mtl,meshmapper-partition:yul
2021S051224580239,24580239,24,2435,mtl,meshmapper-partition:yul
2021S051224580240,24580240,24,2435,mtl,meshmapper-partition:yul
2021S051224580241,24580241,24,2435,mtl,meshmapper-partition:yul
2021S051224580242,24580242,24,2435,mtl,meshmapper-partition:yul
2021S051224580243,24580243,24,2435,mtl,meshmapper-partition:yul
2021S051224580244,24580244,24,2435,mtl,meshmapper-partition:yul
2021S051224580246,24580246,24,2435,mtl,meshmapper-partition:yul
2021S051224580247,24580247,24,2435,mtl,meshmapper-partition:yul
2021S051224580248,24580248,24,2435,mtl,meshmapper-partition:yul
2021S051224580249,24580249,24,2435,mtl,meshmapper-partition:yul
2021S051224580250,24580250,24,2435,mtl,meshmapper-partition:yul
2021S051224580251,24580251,24,2435,mtl,meshmapper-partition:yul
2021S051224580252,24580252,24,2435,mtl,meshmapper-partition:yul
2021S051224580253,24580253,24,2435,mtl,meshmapper-partition:yul
2021S051224580254,24580254,24,2435,mtl,meshmapper-partition:yul
2021S051224580255,24580255,24,2435,mtl,meshmapper-partition:yul
2021S051224580256,24580256,24,2435,mtl,meshmapper-partition:yul
2021S051224580257,24580257,24,2435,mtl,meshmapper-partition:yul
2021S051224580258,24580258,24,2435,mtl,meshmapper-partition:yul
2021S051224580259,24580259,24,2435,mtl,meshmapper-partition:yul
2021S051224580260,24580260,24,2435,mtl,meshmapper-partition:yul
2021S051224580261,24580261,24,2435,mtl,meshmapper-partition:yul
2021S051224580262,24580262,24,2435,mtl,meshmapper-partition:yul
2021S051224580263,24580263,24,2435,mtl,meshmapper-partition:yul
2021S051224580264,24580264,24,2435,mtl,meshmapper-partition:yul
2021S051224580265,24580265,24,2435,mtl,meshmapper-partition:yul
2021S051224580266,24580266,24,2435,mtl,meshmapper-partition:yul
2021S051224580267,24580267,24,2435,mtl,meshmapper-partition:yul
2021S051224580268,24580268,24,2435,mtl,meshmapper-partition:yul
2021S051224580269,24580269,24,2435,mtl,meshmapper-partition:yul
2021S051224580271,24580271,24,2435,mtl,meshmapper-partition:yul
2021S051224580273,24580273,24,2435,mtl,meshmapper-partition:yul
2021S051224580274,24580274,24,2435,mtl,meshmapper-partition:yul
2021S051224580275,24580275,24,2435,mtl,meshmapper-partition:yul
2021S051224580276,24580276,24,2435,mtl,meshmapper-partition:yul
2021S051224580277,24580277,24,2435,mtl,meshmapper-partition:yul
2021S051224580278,24580278,24,2435,mtl,meshmapper-partition:yul
2021S051224580279,24580279,24,2435,mtl,meshmapper-partition:yul
2021S051224580280,24580280,24,2435,mtl,meshmapper-partition:yul
2021S051224580281,24580281,24,2435,mtl,meshmapper-partition:yul
2021S051224580282,24580282,24,2435,mtl,meshmapper-partition:yul
2021S051224580284,24580284,24,2435,mtl,meshmapper-partition:yul
2021S051224580285,24580285,24,2435,mtl,meshmapper-partition:yul
2021S051224580286,24580286,24,2435,mtl,meshmapper-partition:yul
2021S051224580287,24580287,24,2435,mtl,meshmapper-partition:yul
2021S051224580288,24580288,24,2435,mtl,meshmapper-partition:yul
2021S051224580289,24580289,24,2435,mtl,meshmapper-partition:yul
2021S051224580290,24580290,24,2435,mtl,meshmapper-partition:yul
2021S051224580293,24580293,24,2435,mtl,meshmapper-partition:yul
2021S051224580294,24580294,24,2435,mtl,meshmapper-partition:yul
2021S051224580295,24580295,24,2435,mtl,meshmapper-partition:yul
2021S051224580296,24580296,24,2435,mtl,meshmapper-partition:yul
2021S051224580297,24580297,24,2435,mtl,meshmapper-partition:yul
2021S051224580298,24580298,24,2435,mtl,meshmapper-partition:yul
2021S051224580299,24580299,24,2435,mtl,meshmapper-partition:yul
2021S051224580300,24580300,24,2435,mtl,meshmapper-partition:yul
2021S051224580302,24580302,24,2435,mtl,meshmapper-partition:yul
2021S051224580303,24580303,24,2435,mtl,meshmapper-partition:yul
2021S051224580304,24580304,24,2435,mtl,meshmapper-partition:yul
2021S051224580305,24580305,24,2435,mtl,meshmapper-partition:yul
2021S051224580306,24580306,24,2435,mtl,meshmapper-partition:yul
2021S051224580307,24580307,24,2435,mtl,meshmapper-partition:yul
2021S051224580308,24580308,24,2435,mtl,meshmapper-partition:yul
2021S051224580309,24580309,24,2435,mtl,meshmapper-partition:yul
2021S051224580310,24580310,24,2435,mtl,meshmapper-partition:yul
2021S051224580311,24580311,24,2435,mtl,meshmapper-partition:yul
2021S051224580312,24580312,24,2435,mtl,meshmapper-partition:yul
2021S051224580313,24580313,24,2435,mtl,meshmapper-partition:yul
2021S051224580314,24580314,24,2435,mtl,meshmapper-partition:yul
2021S051224580315,24580315,24,2435,mtl,meshmapper-partition:yul
2021S051224580316,24580316,24,2435,mtl,meshmapper-partition:yul
2021S051224580317,24580317,24,2435,mtl,meshmapper-partition:yul
2021S051224580318,24580318,24,2435,mtl,meshmapper-partition:yul
2021S051224580319,24580319,24,2435,mtl,meshmapper-partition:yul
2021S051224580320,24580320,24,2435,mtl,meshmapper-partition:yul
2021S051224580321,24580321,24,2435,mtl,meshmapper-partition:yul
2021S051224580322,24580322,24,2435,mtl,meshmapper-partition:yul
2021S051224580323,24580323,24,2435,mtl,meshmapper-partition:yul
2021S051224580324,24580324,24,2435,mtl,meshmapper-partition:yul
2021S051224580325,24580325,24,2435,mtl,meshmapper-partition:yul
2021S051224580326,24580326,24,2435,mtl,meshmapper-partition:yul
2021S051224580327,24580327,24,2435,mtl,meshmapper-partition:yul
2021S051224580328,24580328,24,2435,mtl,meshmapper-partition:yul
2021S051224580329,24580329,24,2435,mtl,meshmapper-partition:yul
2021S051224580332,24580332,24,2435,mtl,meshmapper-partition:yul
2021S051224580333,24580333,24,2435,mtl,meshmapper-partition:yul
2021S051224580334,24580334,24,2435,mtl,meshmapper-partition:yul
2021S051224580335,24580335,24,2435,mtl,meshmapper-partition:yul
2021S051224580336,24580336,24,2435,mtl,meshmapper-partition:yul
2021S051224580337,24580337,24,2435,mtl,meshmapper-partition:yul
2021S051224580338,24580338,24,2435,mtl,meshmapper-partition:yul
2021S051224580339,24580339,24,2435,mtl,meshmapper-partition:yul
2021S051224580340,24580340,24,2435,mtl,meshmapper-partition:yul
2021S051224580341,24580341,24,2435,mtl,meshmapper-partition:yul
2021S051224580342,24580342,24,2435,mtl,meshmapper-partition:yul
2021S051224580343,24580343,24,2435,mtl,meshmapper-partition:yul
2021S051224580344,24580344,24,2435,mtl,meshmapper-partition:yul
2021S051224580345,24580345,24,2435,mtl,meshmapper-partition:yul
2021S051224580346,24580346,24,2435,mtl,meshmapper-partition:yul
2021S051224580347,24580347,24,2435,mtl,meshmapper-partition:yul
2021S051224580348,24580348,24,2435,mtl,meshmapper-partition:yul
2021S051224580349,24580349,24,2435,mtl,meshmapper-partition:yul
2021S051224580350,24580350,24,2435,mtl,meshmapper-partition:yul
2021S051224580351,24580351,24,2435,mtl,meshmapper-partition:yul
2021S051224580352,24580352,24,2435,mtl,meshmapper-partition:yul
2021S051224580353,24580353,24,2435,mtl,meshmapper-partition:yul
2021S051224580354,24580354,24,2435,mtl,meshmapper-partition:yul
2021S051224580355,24580355,24,2435,mtl,meshmapper-partition:yul
2021S051224580356,24580356,24,2435,mtl,meshmapper-partition:yul
2021S051224580357,24580357,24,2435,mtl,meshmapper-partition:yul
2021S051224580358,24580358,24,2435,mtl,meshmapper-partition:yul
2021S051224580359,24580359,24,2435,mtl,meshmapper-partition:yul
2021S051224580360,24580360,24,2435,mtl,meshmapper-partition:yul
2021S051224580361,24580361,24,2435,mtl,meshmapper-partition:yul
2021S051224580362,24580362,24,2435,mtl,meshmapper-partition:yul
2021S051224580363,24580363,24,2435,mtl,meshmapper-partition:yul
2021S051224580364,24580364,24,2435,mtl,meshmapper-partition:yul
2021S051224580365,24580365,24,2435,mtl,meshmapper-partition:yul
2021S051224580366,24580366,24,2435,mtl,meshmapper-partition:yul
2021S051224580367,24580367,24,2435,mtl,meshmapper-partition:yul
2021S051224580368,24580368,24,2435,mtl,meshmapper-partition:yul
2021S051224580369,24580369,24,2435,mtl,meshmapper-partition:yul
2021S051224580370,24580370,24,2435,mtl,meshmapper-partition:yul
2021S051224580371,24580371,24,2435,mtl,meshmapper-partition:yul
2021S051224580372,24580372,24,2435,mtl,meshmapper-partition:yul
2021S051224580373,24580373,24,2435,mtl,meshmapper-partition:yul
2021S051224580374,24580374,24,2435,mtl,meshmapper-partition:yul
2021S051224580375,24580375,24,2435,mtl,meshmapper-partition:yul
2021S051224580376,24580376,24,2435,mtl,meshmapper-partition:yul
2021S051224580377,24580377,24,2435,mtl,meshmapper-partition:yul
